-7  -1.4  1.4552E-5
-7  -1.35 4.9653E-5
-7  -1.3  7.9327E-5
-7  -1.25 6.7225E-5
-7  -1.2  2.6508E-5
-7  -1.1  3.8564E-6
-7  -1.05 6.5209E-6
-7  -0.9  5.0987E-6
-7  -0.45 6.0558E-6
-7  -0.4  1.1836E-5
-7  -0.3  5.3146E-6
-7  -0.25 2.6481E-5
-7  -0.2  1.6257E-5
-7  -0.15 8.2464E-6
-7  -0.1  1.4534E-4
-7  -0.05 4.2652E-4
-7  0 5.7625E-4
-7  0.05  4.2139E-4
-7  0.1 1.4459E-4
-7  0.15  6.9671E-6
-7  0.2 1.3417E-5
-7  0.25  2.1383E-5
-7  0.4 1.0318E-5
-7  0.45  4.3003E-6
-7  0.55  4.7908E-6
-6.95 -1.4  1.2136E-5
-6.95 -1.35 4.1618E-5
-6.95 -1.3  6.6216E-5
-6.95 -1.25 5.6709E-5
-6.95 -1.2  2.2035E-5
-6.95 -1.05 5.3566E-6
-6.95 -0.9  4.4776E-6
-6.95 -0.45 4.9749E-6
-6.95 -0.4  9.603E-6
-6.95 -0.3  4.2165E-6
-6.95 -0.25 2.1612E-5
-6.95 -0.2  1.3721E-5
-6.95 -0.15 4.6103E-6
-6.95 -0.1  1.2231E-4
-6.95 -0.05 3.5543E-4
-6.95 0 4.8328E-4
-6.95 0.05  3.5322E-4
-6.95 0.1 1.2127E-4
-6.95 0.15  7.0061E-6
-6.95 0.2 1.1038E-5
-6.95 0.25  1.7449E-5
-6.95 0.4 9.2101E-6
-6.95 0.55  4.6819E-6
-6.9  -1.4  5.738E-6
-6.9  -1.35 1.9745E-5
-6.9  -1.3  3.1581E-5
-6.9  -1.25 2.7107E-5
-6.9  -1.2  1.0593E-5
-6.9  -0.4  4.4487E-6
-6.9  -0.25 1.0355E-5
-6.9  -0.2  6.3353E-6
-6.9  -0.1  5.8949E-5
-6.9  -0.05 1.7024E-4
-6.9  0 2.2817E-4
-6.9  0.05  1.6526E-4
-6.9  0.1 5.7257E-5
-6.9  0.2 4.9994E-6
-6.9  0.25  7.4343E-6
-6.9  0.4 4.4237E-6
-6.85 -1.3  3.9673E-6
-6.85 -0.1  7.0056E-6
-6.85 -0.05 2.0716E-5
-6.85 0 2.8817E-5
-6.85 0.05  2.0115E-5
-6.85 0.1 6.9975E-6
-6.85 1.3 3.899E-6
-6.8  -0.1  5.3662E-6
-6.8  -0.05 1.7338E-5
-6.8  0 2.44E-5
-6.8  0.05  1.7063E-5
-6.8  0.1 5.5304E-6
-6.75 -1.35 1.1477E-5
-6.75 -1.3  1.8299E-5
-6.75 -1.25 1.5796E-5
-6.75 -1.2  5.9108E-6
-6.75 -0.25 5.6582E-6
-6.75 -0.2  4.0031E-6
-6.75 -0.1  3.1987E-5
-6.75 -0.05 9.5864E-5
-6.75 0 1.3367E-4
-6.75 0.05  9.7999E-5
-6.75 0.1 3.2151E-5
-6.75 0.2 4.0734E-6
-6.75 0.25  6.2048E-6
-6.75 1.2 5.7921E-6
-6.75 1.25  1.5307E-5
-6.75 1.3 1.8338E-5
-6.75 1.35  1.1341E-5
-6.7  -1.4  3.9615E-6
-6.7  -1.35 1.4061E-5
-6.7  -1.3  2.2621E-5
-6.7  -1.25 1.9252E-5
-6.7  -1.2  7.4024E-6
-6.7  -0.25 7.181E-6
-6.7  -0.2  4.6799E-6
-6.7  -0.1  3.984E-5
-6.7  -0.05 1.1967E-4
-6.7  0 1.6383E-4
-6.7  0.05  1.1995E-4
-6.7  0.1 3.9912E-5
-6.7  0.2 4.4999E-6
-6.7  0.25  6.937E-6
-6.7  1.2 7.1432E-6
-6.7  1.25  1.8894E-5
-6.7  1.3 2.2381E-5
-6.7  1.35  1.3993E-5
-6.7  1.4 3.9732E-6
-6.65 -1.35 5.9709E-6
-6.65 -1.3  9.4887E-6
-6.65 -1.25 8.1311E-6
-6.65 -0.1  1.7541E-5
-6.65 -0.05 5.0448E-5
-6.65 0 6.8903E-5
-6.65 0.05  4.9706E-5
-6.65 0.1 1.6524E-5
-6.65 1.25  7.9199E-6
-6.65 1.3 9.3946E-6
-6.65 1.35  5.7186E-6
-6.55 -1.35 7.1949E-6
-6.55 -1.3  1.1621E-5
-6.55 -1.25 9.9944E-6
-6.55 -1.2  3.8948E-6
-6.55 -0.1  2.1231E-5
-6.55 -0.05 6.12E-5
-6.55 0 8.4052E-5
-6.55 0.05  6.2074E-5
-6.55 0.1 2.1191E-5
