-5.9782	0.99354	0.0023028
-5.9782	1.0477	0.0038551
-5.9782	1.1019	0.0033225
-5.9782	1.1561	0.0012778
-5.9782	2.3484	0.0014432
-5.9782	2.4026	0.0015808
-5.9782	2.4568	0.00079196
-5.9425	0.99354	0.00085174
-5.9425	1.0477	0.0014358
-5.9425	1.1019	0.0012962
-5.8353	0.99354	0.0012915
-5.8353	1.0477	0.0014336
-5.8353	1.1019	0.00080505
-5.8353	2.2942	0.00076673
-5.8353	2.3484	0.0008118
-5.7996	0.93935	0.001266
-5.7996	0.99354	0.0026418
-5.7996	1.0477	0.0027742
-5.7996	1.1019	0.0014923
-5.7996	2.2942	0.00086539
-5.7996	2.3484	0.0009485
-5.7639	0.93935	0.0020343
-5.7639	0.99354	0.003919
-5.7639	1.0477	0.003849
-5.7639	1.1019	0.0019115
-5.7639	2.3484	0.00071334
-5.7281	0.93935	0.0024375
-5.7281	0.99354	0.004466
-5.7281	1.0477	0.0041682
-5.7281	1.1019	0.0019037
-5.6924	0.93935	0.0020598
-5.6924	0.99354	0.0037353
-5.6924	1.0477	0.0034232
-5.6924	1.1019	0.0014655
-5.6567	0.93935	0.0010111
-5.6567	0.99354	0.0019706
-5.6567	1.0477	0.0018967
-5.6567	1.1019	0.00080158
-5.5495	-0.36129	0.0010333
-5.5495	-0.3071	0.0010233
-5.5495	0.88516	0.00085379
-5.5495	0.93935	0.0018571
-5.5495	0.99354	0.0016819
-5.5138	-0.36129	0.0012247
-5.5138	-0.3071	0.0012243
-5.5138	0.88516	0.0014721
-5.5138	0.93935	0.0032944
-5.5138	0.99354	0.0032535
-5.5138	1.0477	0.001461
-5.4781	-0.36129	0.00098204
-5.4781	-0.3071	0.0010047
-5.4781	0.88516	0.0015239
-5.4781	0.93935	0.0034362
-5.4781	0.99354	0.003523
-5.4781	1.0477	0.0016313
-5.4423	0.88516	0.0011365
-5.4423	0.93935	0.0024543
-5.4423	0.99354	0.0025125
-5.4423	1.0477	0.0011539
-5.4066	0.88516	0.0013135
-5.4066	0.93935	0.0021258
-5.4066	0.99354	0.0017643
-5.3709	0.83097	0.00081682
-5.3709	0.88516	0.0029772
-5.3709	0.93935	0.0040223
-5.3709	0.99354	0.0026583
-5.3709	1.0477	0.00076969
-5.3351	-0.41548	0.0008323
-5.3351	-0.36129	0.0010181
-5.3351	0.83097	0.0016721
-5.3351	0.88516	0.0056457
-5.3351	0.93935	0.0074951
-5.3351	0.99354	0.0048058
-5.3351	1.0477	0.0012553
-5.2994	-0.41548	0.00099314
-5.2994	-0.36129	0.0012489
-5.2994	-0.3071	0.00072155
-5.2994	0.83097	0.0022859
-5.2994	0.88516	0.0073679
-5.2994	0.93935	0.0098349
-5.2994	0.99354	0.0063254
-5.2994	1.0477	0.001562
-5.2637	-0.41548	0.00073574
-5.2637	-0.36129	0.00096684
-5.2637	0.83097	0.0020555
-5.2637	0.88516	0.0064994
-5.2637	0.93935	0.0088473
-5.2637	0.99354	0.005757
-5.2637	1.0477	0.0013434
-5.228	0.83097	0.001166
-5.228	0.88516	0.0037106
-5.228	0.93935	0.0052795
-5.228	0.99354	0.0035518
-5.228	1.0477	0.00079351
-5.1922	0.83097	0.00075774
-5.1922	0.88516	0.0018265
-5.1922	0.93935	0.0023453
-5.1922	0.99354	0.001554
-5.1565	0.83097	0.0018727
-5.1565	0.88516	0.0031331
-5.1565	0.93935	0.002594
-5.1565	0.99354	0.0011224
-5.1208	-0.46968	0.00073806
-5.1208	-0.41548	0.0011336
-5.1208	-0.36129	0.00082154
-5.1208	0.77677	0.0007992
-5.1208	0.83097	0.0040742
-5.1208	0.88516	0.0067695
-5.1208	0.93935	0.0053503
-5.1208	0.99354	0.0019386
-5.1208	2.1858	0.00093088
-5.1208	2.24	0.00079962
-5.0851	-0.46968	0.00073631
-5.0851	-0.41548	0.0011888
-5.0851	-0.36129	0.00089406
-5.0851	0.77677	0.0011422
-5.0851	0.83097	0.0054549
-5.0851	0.88516	0.0092371
-5.0851	0.93935	0.007471
-5.0851	0.99354	0.0026281
-5.0851	2.1316	0.00069719
-5.0851	2.1858	0.0013395
-5.0851	2.24	0.0011548
-5.0493	0.77677	0.00098146
-5.0493	0.83097	0.0045342
-5.0493	0.88516	0.007937
-5.0493	0.93935	0.006634
-5.0493	0.99354	0.0022956
-5.0493	2.1858	0.0013203
-5.0493	2.24	0.0011547
-5.0136	0.83097	0.0022117
-5.0136	0.88516	0.0040974
-5.0136	0.93935	0.0036375
-5.0136	0.99354	0.0012661
-5.0136	2.1858	0.00086288
-5.0136	2.24	0.00078203
-4.9779	0.83097	0.0012906
-4.9779	0.88516	0.0016947
-4.9779	0.93935	0.0013245
-4.9422	-0.46968	0.0010756
-4.9422	-0.41548	0.00097982
-4.9422	0.77677	0.0016585
-4.9422	0.83097	0.0035105
-4.9422	0.88516	0.0032418
-4.9422	0.93935	0.0014837
-4.9064	-0.52387	0.00088331
-4.9064	-0.46968	0.0017835
-4.9064	-0.41548	0.0017209
-4.9064	-0.36129	0.00073065
-4.9064	0.77677	0.0032856
-4.9064	0.83097	0.0071749
-4.9064	0.88516	0.0069667
-4.9064	0.93935	0.0031609
-4.9064	2.1316	0.00075075
-4.9064	2.1858	0.00079108
-4.8707	-0.52387	0.00084593
-4.8707	-0.46968	0.0017627
-4.8707	-0.41548	0.001763
-4.8707	-0.36129	0.00074481
-4.8707	0.77677	0.0037583
-4.8707	0.83097	0.008458
-4.8707	0.88516	0.0086281
-4.8707	0.93935	0.0040152
