   -3.5000E+01  1.4141E-05
 -3.4988E+01  1.6599E-05
 -3.4976E+01  1.9053E-05
 -3.4964E+01  2.1310E-05
 -3.4952E+01  2.3198E-05
 -3.4940E+01  2.4589E-05
 -3.4929E+01  2.5413E-05
 -3.4917E+01  2.5673E-05
 -3.4905E+01  2.5448E-05
 -3.4893E+01  2.4889E-05
 -3.4881E+01  2.4217E-05
 -3.4869E+01  2.3704E-05
 -3.4857E+01  2.3655E-05
 -3.4845E+01  2.4387E-05
 -3.4833E+01  2.6198E-05
 -3.4821E+01  2.9350E-05
 -3.4809E+01  3.4040E-05
 -3.4798E+01  4.0381E-05
 -3.4786E+01  4.8394E-05
 -3.4774E+01  5.7993E-05
 -3.4762E+01  6.8993E-05
 -3.4750E+01  8.1115E-05
 -3.4738E+01  9.3997E-05
 -3.4726E+01  1.0722E-04
 -3.4714E+01  1.2032E-04
 -3.4702E+01  1.3283E-04
 -3.4690E+01  1.4430E-04
 -3.4678E+01  1.5430E-04
 -3.4667E+01  1.6248E-04
 -3.4655E+01  1.6856E-04
 -3.4643E+01  1.7235E-04
 -3.4631E+01  1.7376E-04
 -3.4619E+01  1.7279E-04
 -3.4607E+01  1.6954E-04
 -3.4595E+01  1.6420E-04
 -3.4583E+01  1.5701E-04
 -3.4571E+01  1.4828E-04
 -3.4559E+01  1.3835E-04
 -3.4547E+01  1.2755E-04
 -3.4536E+01  1.1624E-04
 -3.4524E+01  1.0474E-04
 -3.4512E+01  9.3347E-05
 -3.4500E+01  8.2306E-05
 -3.4488E+01  7.1824E-05
 -3.4476E+01  6.2057E-05
 -3.4464E+01  5.3110E-05
 -3.4452E+01  4.5047E-05
 -3.4440E+01  3.7891E-05
 -3.4428E+01  3.1631E-05
 -3.4416E+01  2.6233E-05
 -3.4405E+01  2.1639E-05
 -3.4393E+01  1.7780E-05
 -3.4381E+01  1.4580E-05
 -3.4369E+01  1.1959E-05
 -3.4357E+01  9.8358E-06
 -3.4345E+01  8.1349E-06
 -3.4333E+01  6.7842E-06
 -3.4321E+01  5.7181E-06
 -3.4309E+01  4.8781E-06
 -3.4297E+01  4.2127E-06
 -3.4285E+01  3.6784E-06
 -3.4274E+01  3.2388E-06
 -3.4262E+01  2.8649E-06
 -3.4250E+01  2.5351E-06
 -3.4238E+01  2.2343E-06
 -3.4226E+01  1.9535E-06
 -3.4214E+01  1.6892E-06
 -3.4202E+01  1.4422E-06
 -3.4190E+01  1.2164E-06
 -3.4178E+01  1.0175E-06
 -3.4166E+01  8.5163E-07
 -3.4154E+01  7.2421E-07
 -3.4143E+01  6.3852E-07
 -3.4131E+01  5.9509E-07
 -3.4119E+01  5.9122E-07
 -3.4107E+01  6.2097E-07
 -3.4095E+01  6.7560E-07
 -3.4083E+01  7.4437E-07
 -3.4071E+01  8.1566E-07
 -3.4059E+01  8.7815E-07
 -3.4047E+01  9.2211E-07
 -3.4035E+01  9.4048E-07
 -3.4023E+01  9.2965E-07
 -3.4012E+01  8.8988E-07
 -3.4000E+01  8.2530E-07
 -3.3988E+01  7.4340E-07
 -3.3976E+01  6.5415E-07
 -3.3964E+01  5.6890E-07
 -3.3952E+01  4.9905E-07
 -3.3940E+01  4.5477E-07
