-7.2  -1.35 4.7862E-6
-7.2  -1.3  7.4254E-6
-7.2  -1.25 6.2922E-6
-7.15 -1.35 1.0562E-5
-7.15 -1.3  1.6585E-5
-7.15 -1.25 1.4281E-5
-7.15 -1.2  5.7134E-6
-7.1  -1.35 1.2431E-5
-7.1  -1.3  1.9819E-5
-7.1  -1.25 1.6873E-5
-7.1  -1.2  6.6875E-6
-7.1  -0.25 6.8955E-6
-7.1  -0.2  3.9358E-6
-7.1  -0.1  3.7329E-5
-7.1  -0.05 1.0712E-4
-7.05 -1.35 7.6659E-6
-7.05 -1.3  1.2069E-5
-7.05 -1.25 1.0312E-5
-7.05 -1.2  4.0349E-6
-7.05 -0.25 4.183E-6
-7.05 -0.1  2.2913E-5
-7.05 -0.05 6.5487E-5
-7.05 0 8.8379E-5
-7.05 0.05  6.4586E-5
-7.05 0.1 2.2501E-5
-7.05 0.25  3.894E-6
-7  -0.05 1.0193E-5
-7  0 1.3475E-5
-7  0.05  9.5793E-6
-6.95 -0.05 8.0994E-6
-6.95 0 1.1349E-5
-6.95 0.05  8.735E-6
-6.9  -1.35 6.6109E-6
-6.9  -1.3  1.0506E-5
-6.9  -1.25 8.9601E-6
-6.9  -0.1  1.9132E-5
-6.9  -0.05 5.6299E-5
-6.9  0 7.6483E-5
-6.9  0.05  5.7103E-5
-6.9  0.1 1.9661E-5
-6.85 -1.35 9.1866E-6
-6.85 -1.3  1.46E-5
-6.85 -1.25 1.2594E-5
-6.85 -1.2  4.9308E-6
-6.85 -0.25 4.8385E-6
-6.85 -0.1  2.7316E-5
-6.85 -0.05 7.8238E-5
-6.85 0 1.0661E-4
-6.85 0.05  7.8355E-5
-6.85 0.1 2.7075E-5
-6.85 0.25  4.4494E-6
-6.85 1.2 4.9585E-6
-6.85 1.25  1.248E-5
-6.85 1.3 1.4674E-5
-6.85 1.35  9.1279E-6
-6.8  -1.35 4.4147E-6
-6.8  -1.3  6.8887E-6
-6.8  -1.25 5.8468E-6
-6.8  -0.1  1.3167E-5
