-5.3236	0.91632	0.0085342
-5.3236	0.94142	0.008752
-5.3236	0.96653	0.0076751
-5.2985	0.89121	0.0081175
-5.2985	0.91632	0.009861
-5.2985	0.94142	0.010161
-5.2985	0.96653	0.0089517
-5.2735	0.89121	0.007698
-5.2735	0.91632	0.0094103
-5.2735	0.94142	0.0097728
-5.2735	0.96653	0.0086556
-5.2484	0.94142	0.0076899
-5.0981	0.86611	0.0081962
-5.0981	0.89121	0.0090995
-5.0981	0.91632	0.0086513
-5.0731	0.86611	0.0086563
-5.0731	0.89121	0.0097156
-5.0731	0.91632	0.0093363
-5.0731	0.94142	0.007588
-5.048	0.89121	0.0082135
-5.048	0.91632	0.008004
-4.8977	0.841	0.0085612
-4.8977	0.86611	0.0087449
-4.8977	0.89121	0.0075668
-4.8727	0.8159	0.0076514
-4.8727	0.841	0.0093864
-4.8727	0.86611	0.0097331
-4.8727	0.89121	0.008583
-4.8476	0.841	0.0077607
-4.8476	0.86611	0.0082353
-4.7223	0.8159	0.0078404
-4.6973	0.76569	0.0085661
-4.6973	0.79079	0.011443
-4.6973	0.8159	0.012806
-4.6973	0.841	0.012231
-4.6973	0.86611	0.0099556
-4.6722	0.76569	0.010201
-4.6722	0.79079	0.013728
-4.6722	0.8159	0.015613
-4.6722	0.841	0.01512
-4.6722	0.86611	0.012497
-4.6722	0.89121	0.0086329
-4.6472	0.76569	0.009441
-4.6472	0.79079	0.01288
-4.6472	0.8159	0.014804
-4.6472	0.841	0.014539
-4.6472	0.86611	0.01218
-4.6472	0.89121	0.0084538
-4.6221	0.79079	0.0092315
-4.6221	0.8159	0.010855
-4.6221	0.841	0.010889
-4.6221	0.86611	0.0092667
-4.4969	0.74059	0.0091187
-4.4969	0.76569	0.011241
-4.4969	0.79079	0.011684
-4.4969	0.8159	0.010321
-4.4969	0.841	0.0077458
-4.4718	0.74059	0.011231
-4.4718	0.76569	0.014062
-4.4718	0.79079	0.014901
-4.4718	0.8159	0.01343
-4.4718	0.841	0.010245
-4.4468	0.74059	0.010463
-4.4468	0.76569	0.013332
-4.4468	0.79079	0.014398
-4.4468	0.8159	0.013222
-4.4468	0.841	0.010212
-4.4217	0.76569	0.0092392
-4.4217	0.79079	0.010308
-4.4217	0.8159	0.0097338
-4.4217	0.841	0.0076684
-4.3466	-0.56485	0.0077973
-4.3466	-0.53975	0.0076545
-4.3215	-0.58996	0.010046
-4.3215	-0.56485	0.011781
-4.3215	-0.53975	0.011751
-4.3215	-0.51464	0.009951
-4.2965	-0.61506	0.008694
-4.2965	-0.58996	0.012164
-4.2965	-0.56485	0.014375
-4.2965	-0.53975	0.014462
-4.2965	-0.51464	0.012351
-4.2965	-0.48954	0.0087219
-4.2965	0.71548	0.0076972
-4.2965	0.74059	0.0089889
-4.2965	0.76569	0.0088393
-4.2714	-0.61506	0.0085295
-4.2714	-0.58996	0.012019
-4.2714	-0.56485	0.014337
