-6	0.0016283
-5.9749	0.0013349
-5.9499	0.00077891
-5.9248	0.00037115
-5.8998	0.00012544
-5.8747	0.00019163
-5.8497	0.00035637
-5.8246	0.00057536
-5.7996	0.00079947
-5.7745	0.00098909
-5.7495	0.0010998
-5.7244	0.0011074
-5.6994	0.00098974
-5.6743	0.00062096
-5.6493	0.00035856
-5.6242	0.00018456
-5.5992	0.00018369
-5.5741	0.00037367
-5.5491	0.00067459
-5.524	0.0009619
-5.499	0.0011069
-5.4739	0.0010494
-5.4489	0.00084503
-5.4238	0.00055491
-5.3987	0.00059199
-5.3737	0.00089195
-5.3486	0.001392
-5.3236	0.0018922
-5.2985	0.0021872
-5.2735	0.0021283
-5.2484	0.0017432
-5.2234	0.001195
-5.1983	0.00075017
-5.1733	0.00069945
-5.1482	0.0011221
-5.1232	0.0016992
-5.0981	0.0021431
-5.0731	0.0022343
-5.048	0.0019111
-5.023	0.0013332
-4.9979	0.0007844
-4.9729	0.00055195
-4.9478	0.0010371
-4.9228	0.0016909
-4.8977	0.0022302
-4.8727	0.002366
-4.8476	0.002002
-4.8225	0.0013058
-4.7975	0.00063666
-4.7724	0.00037712
-4.7474	0.00072755
-4.7223	0.0015992
-4.6973	0.0030436
-4.6722	0.0034674
-4.6472	0.0031863
-4.6221	0.0023446
-4.5971	0.001376
-4.572	0.00076696
-4.547	0.00083395
-4.5219	0.0015398
-4.4969	0.002507
-4.4718	0.0032066
-4.4468	0.0030261
-4.4217	0.0022097
-4.3967	0.0014109
-4.3716	0.0011946
-4.3466	0.0018513
-4.3215	0.003161
-4.2965	0.0044674
-4.2714	0.0050312
-4.2463	0.0044529
-4.2213	0.0023175
-4.1962	0.0016623
-4.1712	0.0030783
-4.1461	0.0070989
-4.1211	0.013097
-4.096	0.019293
-4.071	0.023398
-4.0459	0.023617
-4.0209	0.019592
-3.9958	0.012775
-3.9708	0.0036898
-3.9457	0.0026707
-3.9207	0.0070835
-3.8956	0.015459
-3.8706	0.024348
-3.8455	0.02963
-3.8205	0.028652
-3.7954	0.021945
-3.7704	0.012257
-3.7453	0.0039826
-3.7203	0.0091495
-3.6952	0.023074
-3.6701	0.040226
-3.6451	0.055315
-3.62	0.062373
-3.595	0.053795
-3.5699	0.033667
-3.5449	0.018864
-3.5198	0.020675
-3.4948	0.078258
-3.4697	0.14663
-3.4447	0.21313
-3.4196	0.3013
-3.3946	0.44834
-3.3695	0.56505
-3.3445	0.484
-3.3194	0.34694
-3.2944	0.30933
-3.2693	0.36986
-3.2443	0.65407
-3.2192	1.0902
-3.1942	1.974
-3.1691	3.1051
-3.1441	3.0735
-3.119	2.2499
-3.0939	1.631
-3.0689	1.2979
-3.0438	1.1458
-3.0188	1.0655
-2.9937	1.0134
-2.9687	0.79402
-2.9436	0.4744
-2.9186	0.48054
-2.8935	0.65766
-2.8685	0.57918
-2.8434	0.35202
-2.8184	0.2176
-2.7933	0.15062
-2.7683	0.08862
-2.7432	0.056337
-2.7182	0.028395
-2.6931	0.023818
-2.6681	0.044527
-2.643	0.062717
-2.618	0.089542
-2.5929	0.10403
-2.5678	0.066641
-2.5428	0.03405
-2.5177	0.011937
-2.4927	0.0076703
-2.4676	0.0066104
-2.4426	0.0079874
-2.4175	0.012917
-2.3925	0.023959
-2.3674	0.044957
-2.3424	0.053288
-2.3173	0.021375
-2.2923	0.0048998
-2.2672	0.0049981
-2.2422	0.0064216
-2.2171	0.0081445
-2.1921	0.010635
-2.167	0.010218
-2.142	0.0073869
-2.1169	0.0050797
-2.0919	0.0033306
-2.0668	0.0020787
-2.0418	0.0010299
-2.0167	0.00075092
-1.9916	0.00067139
-1.9666	0.00067539
-1.9415	0.00069262
-1.9165	0.00067869
-1.8914	0.00063963
-1.8664	0.00058133
-1.8413	0.00051845
-1.8163	0.00046325
-1.7912	0.00037742
-1.7662	0.00030826
-1.7411	0.00023136
-1.7161	0.00015163
-1.691	8.493e-05
-1.666	4.5511e-05
-1.6409	4.2537e-05
-1.6159	7.3636e-05
-1.5908	0.0001227
-1.5658	0.00018704
-1.5407	0.00020449
-1.5157	0.00019017
-1.4906	0.00014934
-1.4656	9.2773e-05
-1.4405	4.5492e-05
-1.4154	2.8619e-05
-1.3904	5.3147e-05
-1.3653	0.00013286
-1.3403	0.00027551
-1.3152	0.00073847
-1.2902	0.0019357
-1.2651	0.022006
-1.2401	0.016164
-1.215	0.0030265
-1.19	0.0010447
-1.1649	0.00076152
-1.1399	0.00058856
-1.1148	0.00051231
-1.0898	0.0022162
-1.0647	0.0018176
-1.0397	0.00052651
-1.0146	0.00021365
-0.98956	0.00016952
-0.96451	0.00010443
-0.93946	0.00010354
-0.91441	4.821e-05
-0.88935	1.5928e-05
-0.8643	5.6129e-06
-0.83925	1.6157e-05
-0.8142	2.3509e-05
-0.78914	2.7115e-05
-0.76409	5.2154e-05
-0.73904	3.4384e-05
-0.71399	9.2148e-06
-0.68894	1.6765e-06
-0.66388	5.3119e-06
-0.63883	7.2249e-06
-0.61378	8.6628e-06
-0.58873	2.9492e-05
-0.56367	3.4975e-05
-0.53862	2.6456e-05
-0.51357	1.822e-05
-0.48852	1.2624e-05
-0.46347	0
-0.43841	0
-0.41336	0
-0.38831	1.9395e-05
-0.36326	1.7283e-05
-0.3382	1.7642e-05
-0.31315	1.3992e-05
-0.2881	9.0153e-06
