-5.9749	-0.31381	0.00038579
-5.9749	-0.2887	0.00052246
-5.9749	-0.2636	0.0006034
-5.9749	-0.23849	0.0006122
-5.9749	-0.21339	0.00053337
-5.9749	-0.18828	0.00039188
-5.9749	0.94142	0.00058365
-5.9749	0.96653	0.0012351
-5.9749	0.99163	0.0020923
-5.9749	1.0167	0.0029293
-5.9749	1.0418	0.0035821
-5.9749	1.0669	0.0038
-5.9749	1.0921	0.0034518
-5.9749	1.1172	0.0026694
-5.9749	1.1423	0.001717
-5.9749	1.1674	0.00082715
-5.9749	2.2971	0.00055605
-5.9749	2.3222	0.00096214
-5.9749	2.3473	0.0013263
-5.9749	2.3724	0.0015301
-5.9749	2.3975	0.0015142
-5.9749	2.4226	0.0012726
-5.9749	2.4477	0.0008622
-5.9749	2.4728	0.00047737
-5.9499	-0.31381	0.00041519
-5.9499	-0.2887	0.0005542
-5.9499	-0.2636	0.00063176
-5.9499	-0.23849	0.00062843
-5.9499	-0.21339	0.00053589
-5.9499	-0.18828	0.00038095
-5.9499	0.94142	0.00033022
-5.9499	0.96653	0.00068063
-5.9499	0.99163	0.0010616
-5.9499	1.0167	0.0015063
-5.9499	1.0418	0.0018178
-5.9499	1.0669	0.0019604
-5.9499	1.0921	0.0017813
-5.9499	1.1172	0.001423
-5.9499	1.1423	0.0008956
-5.9499	1.1674	0.00045148
-5.9499	2.3222	0.00032838
-5.9499	2.3473	0.00051604
-5.9499	2.3724	0.00063638
-5.9499	2.3975	0.00066247
-5.9499	2.4226	0.00058162
-5.9499	2.4477	0.00042794
-5.9248	-0.31381	0.00037669
-5.9248	-0.2887	0.00050283
-5.9248	-0.2636	0.00057008
-5.9248	-0.23849	0.00056219
-5.9248	-0.21339	0.0004716
-5.9248	-0.18828	0.0003287
-5.9248	0.99163	0.00032783
-5.9248	1.0167	0.00046266
-5.9248	1.0418	0.00056187
-5.9248	1.0669	0.00063403
-5.9248	1.0921	0.00061927
-5.9248	1.1172	0.00049409
-5.9248	1.1423	0.00034422
-5.8998	-0.2887	0.0003711
-5.8998	-0.2636	0.00042412
-5.8998	-0.23849	0.00042118
-5.8998	-0.21339	0.00035296
-5.8747	2.2971	0.0003673
-5.8747	2.3222	0.00038028
-5.8747	2.3473	0.00032556
-5.8497	0.94142	0.00035392
-5.8497	0.96653	0.00058623
-5.8497	0.99163	0.00082467
-5.8497	1.0167	0.00094945
-5.8497	1.0418	0.00095419
-5.8497	1.0669	0.00083003
-5.8497	1.0921	0.00061436
-5.8497	1.1172	0.0003729
-5.8497	2.272	0.00050302
-5.8497	2.2971	0.00067226
-5.8497	2.3222	0.00072948
-5.8497	2.3473	0.00067739
-5.8497	2.3724	0.00053056
-5.8497	2.3975	0.0003422
-5.8246	0.91632	0.0003698
-5.8246	0.94142	0.0007566
-5.8246	0.96653	0.0012403
-5.8246	0.99163	0.001664
-5.8246	1.0167	0.0019061
-5.8246	1.0418	0.0018967
-5.8246	1.0669	0.0016513
-5.8246	1.0921	0.0012159
-5.8246	1.1172	0.00074124
-5.8246	1.1423	0.00035658
-5.8246	2.2469	0.00038774
-5.8246	2.272	0.0006581
-5.8246	2.2971	0.00088057
-5.8246	2.3222	0.00097727
-5.8246	2.3473	0.00093397
-5.8246	2.3724	0.00075399
-5.8246	2.3975	0.00051946
