 -3.5000E+01  3.1220E-05
 -3.4988E+01  3.4312E-05
 -3.4976E+01  3.7429E-05
 -3.4964E+01  4.0524E-05
 -3.4952E+01  4.3550E-05
 -3.4940E+01  4.6455E-05
 -3.4929E+01  4.9188E-05
 -3.4917E+01  5.1698E-05
 -3.4905E+01  5.3938E-05
 -3.4893E+01  5.5861E-05
 -3.4881E+01  5.7429E-05
 -3.4869E+01  5.8606E-05
 -3.4857E+01  5.9366E-05
 -3.4845E+01  5.9691E-05
 -3.4833E+01  5.9569E-05
 -3.4821E+01  5.9002E-05
 -3.4809E+01  5.7998E-05
 -3.4798E+01  5.6576E-05
 -3.4786E+01  5.4766E-05
 -3.4774E+01  5.2604E-05
 -3.4762E+01  5.0135E-05
 -3.4750E+01  4.7408E-05
 -3.4738E+01  4.4480E-05
 -3.4726E+01  4.1407E-05
 -3.4714E+01  3.8249E-05
 -3.4702E+01  3.5065E-05
 -3.4690E+01  3.1908E-05
 -3.4678E+01  2.8832E-05
 -3.4667E+01  2.5882E-05
 -3.4655E+01  2.3099E-05
 -3.4643E+01  2.0515E-05
 -3.4631E+01  1.8154E-05
 -3.4619E+01  1.6034E-05
 -3.4607E+01  1.4163E-05
 -3.4595E+01  1.2541E-05
 -3.4583E+01  1.1162E-05
 -3.4571E+01  1.0014E-05
 -3.4559E+01  9.0768E-06
 -3.4547E+01  8.3289E-06
 -3.4536E+01  7.7439E-06
 -3.4524E+01  7.2943E-06
 -3.4512E+01  6.9515E-06
 -3.4500E+01  6.6881E-06
 -3.4488E+01  6.4783E-06
 -3.4476E+01  6.2988E-06
 -3.4464E+01  6.1302E-06
 -3.4452E+01  5.9570E-06
 -3.4440E+01  5.7679E-06
 -3.4428E+01  5.5561E-06
 -3.4416E+01  5.3192E-06
 -3.4405E+01  5.0583E-06
 -3.4393E+01  4.7779E-06
 -3.4381E+01  4.4854E-06
 -3.4369E+01  4.1898E-06
 -3.4357E+01  3.9012E-06
 -3.4345E+01  3.6299E-06
 -3.4333E+01  3.3858E-06
 -3.4321E+01  3.1776E-06
 -3.4309E+01  3.0120E-06
 -3.4297E+01  2.8935E-06
 -3.4285E+01  2.8242E-06
 -3.4274E+01  2.8032E-06
 -3.4262E+01  2.8273E-06
 -3.4250E+01  2.8907E-06
 -3.4238E+01  2.9857E-06
 -3.4226E+01  3.1029E-06
 -3.4214E+01  3.2320E-06
 -3.4202E+01  3.3623E-06
 -3.4190E+01  3.4834E-06
 -3.4178E+01  3.5856E-06
 -3.4166E+01  3.6607E-06
 -3.4154E+01  3.7023E-06
 -3.4143E+01  3.7063E-06
 -3.4131E+01  3.6707E-06
 -3.4119E+01  3.5961E-06
 -3.4107E+01  3.4856E-06
 -3.4095E+01  3.3444E-06
 -3.4083E+01  3.1797E-06
 -3.4071E+01  3.0004E-06
 -3.4059E+01  2.8165E-06
 -3.4047E+01  2.6389E-06
 -3.4035E+01  2.4789E-06
 -3.4023E+01  2.3476E-06
 -3.4012E+01  2.2558E-06
 -3.4000E+01  2.2135E-06
 -3.3988E+01  2.2299E-06
 -3.3976E+01  2.3135E-06
 -3.3964E+01  2.4714E-06
 -3.3952E+01  2.7102E-06
 -3.3940E+01  3.0358E-06
 -3.3928E+01  3.4536E-06
 -3.3916E+01  3.9690E-06
 -3.3904E+01  4.5874E-06
 -3.3892E+01  5.3142E-06
 -3.3881E+01  6.1554E-06
 -3.3869E+01  7.1173E-06
 -3.3857E+01  8.2063E-06
 -3.3845E+01  9.4286E-06
 -3.3833E+01  1.0790E-05
 -3.3821E+01  1.2295E-05
 -3.3809E+01  1.3946E-05
 -3.3797E+01  1.5745E-05
 -3.3785E+01  1.7687E-05
 -3.3773E+01  1.9766E-05
 -3.3761E+01  2.1970E-05
 -3.3750E+01  2.4284E-05
 -3.3738E+01  2.6684E-05
 -3.3726E+01  2.9143E-05
 -3.3714E+01  3.1627E-05
 -3.3702E+01  3.4100E-05
 -3.3690E+01  3.6518E-05
 -3.3678E+01  3.8837E-05
 -3.3666E+01  4.1009E-05
 -3.3654E+01  4.2986E-05
 -3.3642E+01  4.4723E-05
 -3.3630E+01  4.6176E-05
 -3.3619E+01  4.7307E-05
 -3.3607E+01  4.8082E-05
 -3.3595E+01  4.8478E-05
 -3.3583E+01  4.8480E-05
 -3.3571E+01  4.8085E-05
 -3.3559E+01  4.7301E-05
 -3.3547E+01  4.6148E-05
 -3.3535E+01  4.4657E-05
 -3.3523E+01  4.2872E-05
 -3.3511E+01  4.0846E-05
 -3.3499E+01  3.8642E-05
 -3.3488E+01  3.6327E-05
 -3.3476E+01  3.3974E-05
 -3.3464E+01  3.1655E-05
 -3.3452E+01  2.9440E-05
 -3.3440E+01  2.7396E-05
 -3.3428E+01  2.5581E-05
 -3.3416E+01  2.4040E-05
 -3.3404E+01  2.2811E-05
 -3.3392E+01  2.1913E-05
 -3.3380E+01  2.1354E-05
 -3.3368E+01  2.1125E-05
 -3.3357E+01  2.1203E-05
 -3.3345E+01  2.1554E-05
 -3.3333E+01  2.2128E-05
 -3.3321E+01  2.2870E-05
 -3.3309E+01  2.3716E-05
 -3.3297E+01  2.4602E-05
 -3.3285E+01  2.5459E-05
 -3.3273E+01  2.6228E-05
 -3.3261E+01  2.6851E-05
 -3.3249E+01  2.7284E-05
 -3.3237E+01  2.7495E-05
 -3.3226E+01  2.7463E-05
 -3.3214E+01  2.7188E-05
 -3.3202E+01  2.6680E-05
 -3.3190E+01  2.5968E-05
 -3.3178E+01  2.5093E-05
 -3.3166E+01  2.4108E-05
 -3.3154E+01  2.3075E-05
 -3.3142E+01  2.2059E-05
 -3.3130E+01  2.1130E-05
 -3.3118E+01  2.0353E-05
 -3.3106E+01  1.9787E-05
 -3.3095E+01  1.9482E-05
 -3.3083E+01  1.9476E-05
 -3.3071E+01  1.9789E-05
 -3.3059E+01  2.0429E-05
 -3.3047E+01  2.1382E-05
 -3.3035E+01  2.2622E-05
 -3.3023E+01  2.4104E-05
 -3.3011E+01  2.5772E-05
 -3.2999E+01  2.7562E-05
 -3.2987E+01  2.9403E-05
 -3.2976E+01  3.1226E-05
 -3.2964E+01  3.2969E-05
