-11.5 -17.4 7.076E-6
-11.5 -17.3 8.3752E-6
-11.5 -17.2 8.9746E-6
-11.5 -17.1 8.7685E-6
-11.5 -17 7.8574E-6
-11.5 -16.9 6.4319E-6
-11.4 -17.6 6.0257E-6
-11.4 -17.5 8.8299E-6
-11.4 -17.4 1.1327E-5
-11.4 -17.3 1.3018E-5
-11.4 -17.2 1.3626E-5
-11.4 -17.1 1.3031E-5
-11.4 -17 1.1506E-5
-11.4 -16.9 9.4079E-6
-11.4 -16.8 7.0511E-6
-11.3 -17.7 6.2591E-6
-11.3 -17.6 1.0114E-5
-11.3 -17.5 1.3928E-5
-11.3 -17.4 1.7088E-5
-11.3 -17.3 1.8972E-5
-11.3 -17.2 1.9384E-5
-11.3 -17.1 1.827E-5
-11.3 -17 1.5854E-5
-11.3 -16.9 1.276E-5
-11.3 -16.8 9.4284E-6
-11.3 -16.7 6.3706E-6
-11.2 -17.7 1.0578E-5
-11.2 -17.6 1.5742E-5
-11.2 -17.5 2.0583E-5
-11.2 -17.4 2.4329E-5
-11.2 -17.3 2.6284E-5
-11.2 -17.2 2.6125E-5
-11.2 -17.1 2.4041E-5
-11.2 -17 2.052E-5
-11.2 -16.9 1.6202E-5
-11.2 -16.8 1.169E-5
-11.2 -16.7 7.7184E-6
-11.1 -17.8 1.0144E-5
-11.1 -17.7 1.6452E-5
-11.1 -17.6 2.3027E-5
-11.1 -17.5 2.8795E-5
-11.1 -17.4 3.2755E-5
-11.1 -17.3 3.4328E-5
-11.1 -17.2 3.3332E-5
-11.1 -17.1 3.0105E-5
-11.1 -17 2.5085E-5
-11.1 -16.9 1.9368E-5
-11.1 -16.8 1.367E-5
-11.1 -16.7 8.7154E-6
-11 -17.9 9.0077E-6
-11 -17.8 1.5959E-5
-11 -17.7 2.3983E-5
-11 -17.6 3.1793E-5
-11 -17.5 3.8279E-5
-11 -17.4 4.2289E-5
-11 -17.3 4.3168E-5
-11 -17.2 4.0846E-5
-11 -17.1 3.593E-5
-11 -17 2.923E-5
-11 -16.9 2.194E-5
-11 -16.8 1.4999E-5
-11 -16.7 9.203E-6
-10.9 -18 7.2817E-6
-10.9 -17.9 1.4427E-5
-10.9 -17.8 2.342E-5
-10.9 -17.7 3.3026E-5
-10.9 -17.6 4.1981E-5
-10.9 -17.5 4.8616E-5
-10.9 -17.4 5.2099E-5
-10.9 -17.3 5.1766E-5
-10.9 -17.2 4.7781E-5
-10.9 -17.1 4.0903E-5
-10.9 -17 3.238E-5
-10.9 -16.9 2.353E-5
-10.9 -16.8 1.5442E-5
-10.9 -16.7 8.9388E-6
-10.8 -18 1.202E-5
-10.8 -17.9 2.1319E-5
-10.8 -17.8 3.2294E-5
-10.8 -17.7 4.3263E-5
-10.8 -17.6 5.2853E-5
-10.8 -17.5 5.9321E-5
-10.8 -17.4 6.1708E-5
-10.8 -17.3 5.953E-5
-10.8 -17.2 5.3429E-5
-10.8 -17.1 4.4444E-5
-10.8 -17 3.4065E-5
-10.8 -16.9 2.3873E-5
-10.8 -16.8 1.4936E-5
-10.8 -16.7 8.0811E-6
-10.7 -18.1 9.3105E-6
-10.7 -18 1.8171E-5
-10.7 -17.9 2.9509E-5
-10.7 -17.8 4.2046E-5
-10.7 -17.7 5.3989E-5
-10.7 -17.6 6.3457E-5
-10.7 -17.5 6.8962E-5
-10.7 -17.4 6.9759E-5
-10.7 -17.3 6.5543E-5
-10.7 -17.2 5.7226E-5
-10.7 -17.1 4.621E-5
-10.7 -17 3.4191E-5
-10.7 -16.9 2.2844E-5
-10.7 -16.8 1.3445E-5
-10.7 -16.7 6.5948E-6
-10.6 -18.2 6.4966E-6
-10.6 -18.1 1.4476E-5
-10.6 -18 2.5375E-5
-10.6 -17.9 3.8549E-5
-10.6 -17.8 5.2189E-5
-10.6 -17.7 6.4436E-5
-10.6 -17.6 7.3431E-5
-10.6 -17.5 7.7549E-5
-10.6 -17.4 7.6149E-5
-10.6 -17.3 6.953E-5
-10.6 -17.2 5.881E-5
-10.6 -17.1 4.5925E-5
-10.6 -17 3.2612E-5
-10.6 -16.9 2.0691E-5
-10.6 -16.8 1.1289E-5
-10.5 -18.2 1.0579E-5
-10.5 -18.1 2.0513E-5
-10.5 -18 3.325E-5
-10.5 -17.9 4.7806E-5
-10.5 -17.8 6.2134E-5
-10.5 -17.7 7.3989E-5
-10.5 -17.6 8.1706E-5
-10.5 -17.5 8.3785E-5
-10.5 -17.4 7.9952E-5
-10.5 -17.3 7.0679E-5
-10.5 -17.2 5.7971E-5
-10.5 -17.1 4.3499E-5
-10.5 -17 2.9376E-5
-10.5 -16.9 1.7451E-5
-10.5 -16.8 8.5628E-6
-10.4 -18.3 7.159E-6
-10.4 -18.2 1.5489E-5
-10.4 -18.1 2.7239E-5
-10.4 -18 4.1531E-5
-10.4 -17.9 5.6716E-5
-10.4 -17.8 7.0835E-5
-10.4 -17.7 8.158E-5
-10.4 -17.6 8.7379E-5
-10.4 -17.5 8.6987E-5
-10.4 -17.4 8.0534E-5
